User-ID;Age
37765;57
37766;
37767;24
37768;47
37769;37
37770;24
37771;
37772;
37773;33
37774;
37775;
37776;44
37777;48
37778;59
37779;17
37780;
37781;
37782;62
37783;
37784;
37785;44
37786;
37787;29
37788;64
37789;
37790;
37791;33
37792;
37793;
37794;51
37795;
37796;
37797;
37798;51
37799;
37800;63
37801;44
37802;
37803;18
37804;
37805;
37806;
37807;35
37808;43
37809;22
37810;41
37811;
37812; usa
37813;
37814;
37815;
37816;23
37817;59
37818;
37819;
37820;46
37821;
37822;58
37823;
37824;41
37825;
37826;
37827;
37828;46
37829;48
37830;43
37831;
37832;
37833;
37834;24
37835;219
37836;34
37837;
37838;
37839;36
37840;48
37841;
37842;
37843;24
37844;
37845;51
37846;48
37847;
37848;50
37849;50
37850;23
37851;13
37852;
37853;
37854;35
37855;28
37856;59
37857;
37858;56
37859;
37860;
37861;
37862;
37863;
37864;28
37865; spain
37866;
37867;
37868;42
37869;
37870;
37871;25
37872;21
37873;49
37874;43
37875;29
37876;53
37877;69
37878;60
37879;31
37880;
37881;14
37882;
37883;53
37884;22
37885;30
37886;38
37887;
37888;32
37889;52
37890;
37891;27
37892;
37893;25
37894;33
37895;30
37896;
37897;
37898;49
37899;26
37900;
37901;50
37902;43
37903;17
37904;
37905;37
37906;61
37907;26
37908;
37909;34
37910;21
37911;
37912;24
37913;26
37914;42
37915;
37916;
37917;
37918;
37919;
37920;26
37921;33
37922;31
37923; mexico
37924;27
37925;
37926;44
37927;
37928;31
37929;
37930;
37931;34
37932;53
37933;101
37934;
37935;49
37936;15
37937;41
37938;25
37939;23
37940;
37941;25
37942;20
37943;20
37944;
37945;26
37946;
37947;
37948;
37949;40
37950;
37951;
37952;49
37953;
37954;38
37955;
37956;40
37957;64
37958;
37959;
37960;20
37961;15
37962;
37963;
37964;34
37965;
37966;37
37967;78
37968;50
37969;35
37970;
37971;29
37972;
37973;56
37974;
37975;
37976;15
37977;
37978;
37979;50
37980;
37981;50
37982;27
37983;23
37984;34
37985;25
37986;53
37987;
37988; usa
37989;57
37990;42
37991;
37992;18
37993;62
37994;
37995;
37996;46
37997;31
37998;
37999;16
38000;25
38001;54
38002;
38003;
38004;44
38005;58
38006;23
38007;
38008;
38009;28
38010;
38011;
38012;63
38013;26
38014;28
38015;36
38016;34
38017;44
38018;28
38019;26
38020;18
38021;38
38022;23
38023;30
38024;24
38025;
38026;37
38027;71
38028;36
38029;44
38030;37
38031;18
38032;27
38033;25
38034;26
38035;
38036;
38037;16
38038;
38039;17
38040;
38041;
38042;24
38043;32
38044;
38045;33
38046;53
38047;
38048;33
38049;20
38050;26
38051;38
38052;
38053;37
38054;25
38055;
38056;
38057;
38058;
38059;24
38060;42
38061;40
38062;28
38063;18
38064;20
38065;25
38066;37
38067;28
38068;26
38069;32
38070;37
38071;46
38072;
38073;
38074;19
38075;
38076;30
38077;18
38078;
38079;24
38080;54
38081;
38082;
38083;
38084;
38085;35
38086;26
38087;23
38088;
38089;29
38090;
38091;28
38092;30
38093;
38094;48
38095;
38096;27
38097; canada
38098;
38099;28
38100;28
38101;45
38102;21
38103;31
38104;32
38105;27
38106;35
38107;17
38108;
38109;47
38110;
38111;31
38112;37
38113;24
38114;34
38115;14
38116;30
38117;
38118;
38119;
38120;
38121;49
38122;
38123;
38124;
38125;
38126;44
38127;26
38128;
38129;
38130;25
38131;59
38132;54
38133;56
38134;38
38135;17
38136;
38137;49
38138;39
38139;
38140;19
38141;
38142;21
38143;55
38144;21
38145;
38146;30
38147;
38148;37
38149;34
38150;60
38151;36
38152;23
38153;
38154;33
38155;13
38156;
38157;47
38158;30
38159;15
38160;
38161;22
38162;
38163;27
38164;
38165;
38166;
38167;27
38168;49
38169;24
38170;46
38171;56
38172;47
38173;
38174;
38175;38
38176;
38177;18
38178;60
38179;44
38180;19
38181;
38182;
38183;30
38184;
38185;35
38186;22
38187;
38188;32
38189;33
38190;21
38191;
38192;29
38193;41
38194;56
38195;
38196;23
38197;22
38198;
38199;32
38200;39
38201;45
38202;32
38203;70
38204;
38205;
38206;
38207;61
38208;74
38209;
38210;16
38211;23
38212;33
38213;38
38214;49
38215;46
38216;
38217;
38218;32
38219;49
38220;19
38221;
38222;
38223;14
38224;
38225;26
38226;20
38227;46
38228;22
38229;23
38230;51
38231;16
38232;41
38233;
38234;
38235;
38236;
38237;
38238;29
38239;
38240;
38241;66
38242;55
38243;20
38244;
38245;37
38246;35
38247;41
38248;33
38249;18
38250;
38251;32
38252;27
38253;17
38254;37
38255;32
38256;
38257;
38258;
38259;
38260;42
38261;39
38262;36
38263;
38264;25
38265;31
38266;
38267;
38268;15
38269;19
38270;36
38271;
38272;28
38273;
38274;
38275;31
38276;49
38277;45
38278;51
38279;
38280;23
38281;33
38282;
38283;
38284;19
38285;
38286;29
38287;46
38288;
38289;24
38290;
38291;
38292;20
38293;27
38294;
38295;
38296;34
38297;
38298;47
38299;
38300;35
38301;50
38302;27
38303;34
38304;
38305;32
38306;47
38307;
38308;
38309;25
38310;23
38311;19
38312;
38313;26
38314;19
38315;17
38316;21
38317;35
38318;33
38319;
38320;59
38321;44
38322;27
38323;49
38324;
38325;
38326;38
38327;21
38328;65
38329;
38330;
38331;19
38332;33
38333;
38334;
38335;
38336;61
38337;
38338;36
38339;21
38340;21
38341;
38342;
38343;52
38344;
38345;46
38346;
38347;29
38348;23
38349;47
38350;38
38351;
38352;32
38353;35
38354;
38355;25
38356;
38357;22
38358;66
38359;20
38360;41
38361;
38362;
38363;47
38364;
38365;19
38366;22
38367;
38368;16
38369; malaysia
38370; mexico
38371;44
38372;
38373;32
38374;
38375;20
38376;28
38377;
38378;28
38379;15
38380;
38381;0
38382;31
38383;54
38384;56
38385;
38386;42
38387;
38388;
38389;40
38390;
38391;
38392;
38393;
38394;
38395;
38396;46
38397;47
38398;
38399;41
38400;
38401;
38402;60
38403;
38404;21
38405;
38406;35
38407;40
38408;
38409;36
38410;
38411;
38412;
38413;
38414;
38415;22
38416;25
38417;26
38418;25
38419;28
38420;54
38421;41
38422;30
38423;
38424;20
38425;38
38426;
38427;
38428;
38429;
38430;
38431;35
38432;17
38433;22
38434;
38435;
38436;45
38437;
38438;44
38439;
38440;49
38441;
38442;
38443;
38444;24
38445;
38446;64
38447;
38448;27
38449;23
38450;58
38451;
38452;
38453;25
38454;25
38455;
38456;47
38457;
38458;58
38459;
38460;45
38461;
38462;32
38463;49
38464; united kingdom
38465;
38466;37
38467;35
38468;
38469;
38470;
38471;
38472;
38473;29
38474;53
38475;22
38476;30
38477;25
38478;72
38479;
38480;
38481;20
38482;30
38483;45
38484;
38485;26
38486;86
38487;15
38488;75
38489;
38490;44
38491;28
38492;23
38493;
38494;27
38495;20
38496;44
38497;54
38498;
38499;41
38500;
38501;42
38502;34
38503;20
38504;18
38505;
38506;22
38507;49
38508;27
38509;
38510;34
38511;33
38512;23
38513;
38514;28
38515;19
38516;
38517;
38518;26
38519;23
38520;37
38521;14
38522;
38523;
38524;
38525;55
38526;
38527;75
38528;31
38529;
38530;
38531;
38532;49
38533;39
38534;
38535;
38536;
38537;30
38538;34
38539;37
38540;69
38541;
38542;32
38543;
38544;34
38545;
38546;
38547;41
38548;41
38549;
38550;15
38551;32
38552;25
38553;71
38554;29
38555;28
38556;
38557;28
38558;20
38559;28
38560;
38561;
38562;
38563;
38564;
38565;
38566;
38567;31
38568;50
38569;
38570;
38571;44
38572;38
38573;
38574;19
38575;30
38576;19
38577;35
38578;
38579;
38580;20
38581;26
38582;42
38583;
38584;39
38585;22
38586;
38587;30
38588;18
38589;36
38590;31
38591;
38592;32
38593;47
38594;24
38595;13
38596;36
38597;13
38598;
38599;44
38600;
38601;54
38602;26
38603;45
38604;15
38605;36
38606;30
38607;
38608;47
38609;64
38610;31
38611;
38612;
38613;
38614;
38615;
38616;60
38617;
38618;38
38619;28
38620;
38621;27
38622;
38623;16
38624;16
38625;17
38626;
38627;44
38628;18
38629;14
38630;40
38631;24
38632;48
38633;13
38634;21
38635;39
38636;21
38637;28
38638;
38639;
38640;
38641;36
38642;
38643;
38644;21
38645;
38646;40
38647;
38648;26
38649;23
38650;41
38651;26
38652;38
38653;22
38654;17
38655;
38656;29
38657;48
38658;42
38659;
38660;40
38661;21
38662;
38663;44
38664;
38665;
38666;51
38667;55
38668;24
38669;48
38670;35
38671;
38672;51
38673;
38674;
38675;32
38676;71
38677;60
38678;
38679;52
38680;
38681;
38682;
38683;
38684;
38685;19
38686;
38687;
38688;
38689;26
38690;
38691;35
38692;
38693;48
38694;0
38695;44
38696;44
38697;35
38698;16
38699;64
38700;20
38701;52
38702;55
38703;49
38704;55
38705;18
38706;
38707;
38708;39
38709;19
38710;
38711;29
38712;
38713;
38714;
38715;34
38716;18
38717;
38718;
38719;50
38720;
38721;27
38722;
38723;42
38724;
38725;
38726;51
38727;55
38728;29
38729;19
38730;46
38731;56
38732;
38733;31
38734;32
38735;
38736;28
38737;31
38738;33
38739;
38740;
38741;20
38742;34
38743;
38744;
38745;53
38746;10
38747;15
38748;
38749;16
38750;
38751;24
38752;
38753;24
38754;21
38755;48
38756;29
38757;
38758;
38759;
38760;
38761;
38762;29
38763;23
38764;30
38765;32
38766;
38767;
38768;25
38769;
38770;24
38771;20
38772;
38773;
38774;
38775;
38776;58
38777;
38778;
38779;
38780;27
38781;31
38782;55
38783;
38784;22
38785;
38786;
38787;
38788;
38789;26
38790;
38791;42
38792;47
38793;
38794;
38795;
38796;47
38797;
38798;
38799;
38800;31
38801;60
38802;23
38803;17
38804;
38805;
38806;30
38807;
38808;41
38809;
38810;
38811;66
38812;
38813;
38814;35
38815;46
38816;
38817;
38818;28
38819;58
38820;42
38821;
38822;
38823;
38824;38
38825;19
38826;15
38827;13
38828;
38829;19
38830;31
38831;
38832;52
38833;15
38834;
38835;
38836;33
38837;
38838;27
38839;21
38840;19
38841;29
38842;
38843;26
38844;20
38845;
38846;18
38847;
38848;
38849;
38850;50
38851;
38852;40
38853;24
38854;29
38855;
38856;
38857;34
38858;58
38859;
38860;36
38861;30
38862;
38863;36
38864;51
38865;16
38866;
38867;55
38868;
38869;26
38870;24
38871;30
38872;35
38873;37
38874;
38875;51
38876;23
38877;32
38878;
38879;22
38880;26
38881;25
38882;
38883;35
38884;
38885;46
38886;
38887;
38888;
38889;30
38890;52
38891;
38892;30
38893;
38894;44
38895;
38896;
38897;24
38898;
38899;
38900;34
38901;
38902;33
38903;27
38904;43
38905;57
38906;
38907;
38908;51
38909;22
38910;43
38911;
38912;
38913;
38914;
38915;45
38916;31
38917;31
38918;38
38919;18
38920;21
38921;
38922;17
38923;29
38924;
38925;
38926;
38927;20
38928;
38929;
38930;28
38931;
38932;59
38933;37
38934;
38935;
38936;29
38937;70
38938;
38939;
38940;18
38941;32
38942;17
38943;14
38944;
38945;40
38946;34
38947;
38948;24
38949;31
38950;26
38951;23
38952;18
38953;69
38954;
38955;
38956;34
38957;
38958;38
38959;
38960;30
38961;25
38962;
38963;40
38964;
38965;23
38966;24
38967;
38968;11
38969;
38970;43
38971;
38972;
38973;
38974;28
38975;38
38976;
38977;26
38978;
38979;49
38980;16
38981;
38982;21
38983;43
38984;24
38985;28
38986;
38987;
38988;25
38989;
38990;22
38991;68
38992;
38993;22
38994;32
38995;44
38996;40
38997;57
38998;47
38999;27
39000;67
39001;
39002;
39003;33
39004;
39005;
39006;54
39007;
39008;47
39009;
39010;34
39011;
39012;24
39013;31
39014;
39015;14
39016;
39017;
39018;
39019;60
39020;
39021;
39022;37
39023;35
39024;
39025;59
39026;
39027;
39028;51
39029;57
39030;53
39031;27
39032;
39033;
39034;
39035;22
39036;
39037;26
39038;
39039;
39040;33
39041;26
39042;26
39043;20
39044;27
39045;
39046;33
39047;38
39048;
39049;
39050;
39051;
39052;27
39053;24
39054;21
39055;
39056;53
39057;
39058;
39059;
39060;17
39061;
39062;33
39063;
39064;26
39065;30
39066;
39067;44
39068;40
39069;34
39070;
39071;
39072;
39073;
39074;41
39075;58
39076;42
39077;29
39078;
39079;39
39080;
39081;
39082;35
39083;53
39084;
39085;70
39086;15
39087;57
39088;31
39089;46
39090;
39091;37
39092;20
39093;38
39094;
39095;39
39096;
39097;
39098;41
39099;
39100;26
39101;28
39102;20
39103;31
39104;26
39105;29
39106;46
39107;
39108;
39109;51
39110;
39111;
39112;33
39113;44
39114;17
39115;37
39116;
39117;46
39118;39
39119;39
39120;46
39121;24
39122;29
39123;
39124;
39125;40
39126;26
39127;
39128;26
39129;27
39130;26
39131;45
39132;59
39133;44
39134; usa
39135;22
39136;
39137;
39138;24
39139;
39140;
39141;
39142;56
39143;26
39144;33
39145;
39146;28
39147;
39148;
39149;25
39150;
39151;25
39152;37
39153;53
39154;58
39155;
39156;26
39157;
39158;
39159;
39160;
39161;24
39162;
39163;
39164;
39165;
39166;22
39167;29
39168;
39169;
39170;
39171;
39172;
39173;32
39174;
39175;25
39176;
39177;23
39178;24
39179;26
39180;
39181;35
39182;
39183;23
39184;
39185;
39186;
39187;52
39188;
39189;36
39190;
39191;45
39192;
39193;32
39194;63
39195;38
39196;58
39197; canada
39198;74
39199;
39200;34
39201;
39202;21
39203;
39204;
39205;41
39206;
39207;
39208;48
39209;
39210;
39211;28
39212;19
39213;
39214;19
39215;
39216;43
39217;
39218;38
39219;
39220;
39221;37
39222;
39223;26
39224;41
39225;52
39226;16
39227;37
39228;
39229;
39230;46
39231;33
39232;
39233;13
39234;54
39235;
39236;25
39237;
39238;
39239;63
39240;59
39241;55
39242;
39243;46
39244;23
39245;
39246;
39247;47
39248;
39249;32
39250;30
39251;43
39252;27
39253;22
39254;25
39255;
39256;
39257;
39258;25
39259;53
39260;
39261;54
39262;31
39263;21
39264;
39265;31
39266;18
39267;37
39268;51
39269;
39270;
39271;25
39272;
39273;25
39274;21
39275;28
39276;64
39277;18
39278;
39279;
39280;40
39281;45
39282;
39283;63
39284;
39285;39
39286;19
39287;
39288;
39289;53
39290;24
39291;47
39292;
39293;
39294;31
39295;
39296;61
39297;30
39298;31
39299;45
39300;
39301;21
39302;18
39303;
39304;
39305;
39306;46
39307;35
39308;38
39309;
39310;
39311;
39312;19
39313;
39314;53
39315;
39316;46
39317;
39318;61
39319;35
39320;30
39321;
39322;
39323;70
39324;50
39325;49
39326;
39327;57
39328;
39329;51
39330;45
39331;15
39332;
39333;17
39334;64
39335;16
39336;37
39337;38
39338;24
39339;38
39340;
39341;46
39342;
39343;30
39344;12
39345;47
39346;
39347;50
39348;
39349;48
39350;47
39351;
39352;
39353;11
39354;
39355;23
39356;
39357;
39358;
39359;20
39360;
39361;
39362;
39363;19
39364;
39365;60
39366;38
39367;51
39368;
39369;
39370;
39371;30
39372;68
39373;21
39374;
39375;49
39376;13
39377;
39378;27
39379;
39380;26
39381;
39382;
39383;
39384;29
39385;
39386;39
39387;
39388;59
39389;61
39390;37
39391;24
39392;44
39393;50
39394;20
39395;18
39396;20
39397;29
39398;
39399;34
39400;48
39401;48
39402;45
39403;32
39404;
39405;19
39406;57
39407;12
39408;26
39409;38
39410;40
39411;30
39412;31
39413;
39414;42
39415;59
39416;
39417;34
39418;45
39419;17
39420;33
39421;
39422;18
39423;39
39424;56
39425;30
39426;
39427;
39428;
39429;24
39430;24
39431;
39432;19
39433;29
39434;
39435;24
39436;
39437;
39438;17
39439;
39440;40
39441;26
39442;
39443;30
39444;
39445;
39446;29
39447;
39448;
39449;28
39450;27
39451;
39452;31
39453;
39454;22
39455;
39456;15
39457;14
39458;42
39459;40
39460;26
39461;24
39462;
39463;23
39464;
39465;30
39466;17
39467;35
39468;20
39469;
39470;
39471;51
39472;
39473;45
39474;
39475;28
39476;72
39477;50
39478;
39479;26
39480;20
39481;
39482;
39483;60
39484;65
39485;
39486;39
39487;18
39488;36
39489;20
39490;17
39491;21
39492;36
39493;
39494;
39495;
39496;34
39497;30
39498;53
39499;44
39500;51
39501;27
39502;56
39503;
39504;23
39505;
39506;20
39507;39
39508;41
39509;46
39510;22
39511;12
39512;48
39513;
39514;
39515;
39516;
39517;49
39518;
39519;
39520;57
39521;34
39522;34
39523;77
39524;35
39525;
39526;29
39527;32
39528;30
39529;
39530;
39531;
39532;54
39533;55
39534;40
39535;68
39536;
39537;56
39538;32
39539;
39540;45
39541;47
39542;17
39543;32
39544;
39545;24
39546;29
39547;48
39548;51
39549;
39550;
39551;19
39552;33
39553;36
39554;
39555;26
39556;59
39557;30
39558;31
39559;26
39560;
39561;28
39562;53
39563;58
39564;52
39565;
39566;
39567;
39568;
39569;
39570;34
39571;
39572;
39573;
39574;29
39575;
39576;
39577;28
39578;
39579;59
39580;
39581;
39582;
39583;60
39584;32
39585;
39586;
39587;32
39588;42
39589;
39590;
39591;27
39592;48
39593;33
39594;
39595;41
39596; usa
39597;
39598;26
39599;58
39600;27
39601;
39602;50
39603;
39604;
39605;
39606;
39607;25
39608;
39609;
39610;25
39611;38
39612;
39613;
39614;32
39615;34
39616;38
39617;34
39618;
39619;48
39620;
39621;43
39622;31
39623;63
39624;51
39625;29
39626;67
39627;
39628;40
39629;30
39630;27
39631;40
39632;
39633;27
39634;28
39635;29
39636;
39637;25
39638;33
39639;34
39640;32
39641;
39642;64
39643;26
39644;
39645;
39646;35
39647;42
39648;24
39649;20
39650;18
39651;35
39652;19
39653;24
39654;18
39655;21
39656;34
39657;
39658;51
39659;33
39660;16
39661;23
39662;46
39663;59
39664;48
39665;24
39666;
39667;
39668;
39669;
39670;24
39671;
39672;
39673;36
39674;27
39675;
39676;
39677;
39678;
39679;28
39680;41
39681;35
39682;
39683;
39684;
39685;43
39686;56
39687;55
39688;
39689;15
39690;
39691;36
39692;39
39693;29
39694;48
39695;45
39696;39
39697;54
39698;45
39699;42
39700;
39701;29
39702;
39703;39
39704;
39705;25
39706;
39707;36
39708;28
39709;
39710;27
39711;
39712;37
39713;
39714;
39715;37
39716;17
39717;28
39718;
39719;
39720;52
39721;
39722;35
39723;
39724;
39725;30
39726;
39727;
39728;
39729;17
39730;
39731;
39732;29
39733;
39734;42
39735;
39736;20
39737;14
39738;61
39739;25
39740;38
39741;
39742;45
39743;
39744;
39745;22
39746;28
39747;
39748;31
39749;31
39750;50
39751;
39752;54
39753;23
39754;56
39755;27
39756;39
39757;29
39758;42
39759;42
39760;34
39761;
39762;36
39763;
39764;25
39765;50
39766;
39767;
39768;26
39769;19
39770;24
39771;29
39772;30
39773;49
39774;48
39775;
39776;30
39777;
39778;
39779;33
39780;0
39781;52
39782;57
39783;
39784;25
39785;
39786;40
39787;
39788;43
39789;25
39790;
39791;44
39792;41
39793;
39794;25
39795;35
39796;25
39797;28
39798;
39799;19
39800;
39801;26
39802;67
39803;24
39804;49
39805;37
39806;30
39807;
39808;29
39809;
39810;
39811;34
39812;31
39813;34
39814;34
39815;25
39816;29
39817;35
39818;36
39819;25
39820;
39821;57
39822;42
39823;29
39824;37
39825;
39826;37
39827;44
39828;23
39829;26
39830;53
39831;34
39832;60
39833;25
39834;42
39835;30
39836;26
39837;15
39838;
39839;23
39840;46
39841;40
39842;
39843;45
39844;36
39845;
39846;35
39847;
39848;36
39849;30
39850;
39851;72
39852;26
39853;
39854;
39855;
39856;24
39857;21
39858;34
39859;65
39860;48
39861;
39862;27
39863;
39864;
39865;84
39866;25
39867;21
39868;
39869;39
39870;
39871;20
39872;78
39873;28
39874;
39875;
39876;18
39877;50
39878;
39879;
39880;57
39881;
39882;31
39883;21
39884;44
39885;
39886;28
39887;19
39888;
39889;27
39890;0
39891;30
39892;
39893;28
39894;
39895;
39896;
39897;
39898;27
39899;
39900;23
39901;
39902;32
39903;
39904;40
39905;44
39906;
39907;27
39908;35
39909;21
39910;54
39911;48
39912;
39913;49
39914;54
39915;
39916;27
39917;36
39918;
39919;
39920;
39921;
39922;67
39923;
39924;
39925;19
39926;29
39927;21
39928;
39929;20
39930;15
39931;38
39932;42
39933;57
39934;27
39935;
39936;28
39937;
39938;27
39939;
39940;24
39941;35
39942;47
39943;
39944;26
39945;13
39946;
39947;
39948;45
39949;25
39950;
39951;20
39952;14
39953;37
39954;38
39955;24
39956;30
39957;33
39958;42
39959;53
39960;27
39961;47
39962;52
39963;39
39964;
39965;42
39966;28
39967;
39968;36
39969;46
39970;41
39971;47
39972;47
39973;20
39974;26
39975;17
39976;
39977;
39978;
39979;19
39980;
39981;26
39982;
39983;43
39984;
39985;
39986;
39987;23
39988;55
39989;16
39990;60
39991;34
39992;51
39993;
39994;29
39995;65
39996;18
39997;33
39998;21
39999;54
40000;37
40001;
40002;
40003;22
40004;
40005;
40006;
40007;
40008;
40009;38
40010;24
40011;16
40012;44
40013;28
40014;
40015;
40016;25
40017;52
40018;
40019;61
40020;
40021;
40022;
40023;28
40024;
40025;47
40026;16
40027;50
40028;37
40029;26
40030;70
40031;
40032;22
40033;20
40034;20
40035;16
40036;
40037;54
40038;25
40039;
40040;32
40041;51
40042;
40043;32
40044;
40045;
40046;
40047;40
40048;56
40049;
40050;43
40051;
40052;
40053;22
40054;28
40055;
40056;54
40057;39
40058;
40059;64
40060;
40061;
40062;
40063;
40064;
40065;
40066;
40067;61
40068;
40069;
40070;46
40071;
40072;57
40073;
40074;47
40075;
40076;63
40077;44
40078;
40079;51
40080;
40081;
40082;60
40083;57
40084;
40085;
40086;
40087;
40088;
40089;40
40090;
40091;
40092;31
40093;64
40094;23
40095;
40096;38
40097;
40098;
40099;
40100;
40101;21
40102;
40103;52
40104;
40105;52
40106;21
40107;
40108;55
40109;68
40110;
40111;
40112;50
40113;53
40114;38
40115;
40116;
40117;
40118;46
40119;58
40120;
40121;30
40122;
40123;
40124;60
40125;
40126;39
40127;
40128;38
40129;
40130;65
40131;52
40132;
40133;52
40134;
40135;38
40136;24
40137;32
40138;57
40139;60
40140;54
40141;52
40142;52
40143;46
40144;
40145;35
40146;27
40147;53
40148;
40149;
40150;56
40151;
40152;54
40153;60
40154;64
40155;56
40156;
40157;31
40158;62
40159;44
40160;
40161;
40162;26
40163;47
40164;
40165;55
40166;
40167;
40168;64
40169;35
40170;43
40171;
40172;60
40173;42
40174;23
40175;
40176;
40177;
40178;54
40179;48
40180;35
40181;
40182;32
40183;24
40184;34
40185;22
40186;29
40187;
40188;25
40189;50
40190;45
40191;25
40192;65
40193;33
40194;43
40195;
40196;40
40197;55
40198;
40199;39
40200;51
40201;52
40202;17
40203;54
40204;33
40205;
40206;27
40207;38
40208;
40209;27
40210;
40211;29
40212;21
40213;57
40214;38
40215;53
40216;43
40217;25
40218;
40219;
40220;
40221;
40222;33
40223;28
40224;
40225;
40226;
40227;26
40228;
40229;41
40230;39
40231;57
40232;13
40233;32
40234;
40235;62
40236;
40237;
40238;36
40239;39
40240;
40241;
40242;
40243;44
40244;40
40245;30
40246;
40247;72
40248;
40249;
40250;
40251;57
40252;43
40253;
40254;
40255;
40256;
40257;49
40258;42
40259;
40260;
40261;42
40262;50
40263;24
40264;51
40265;
40266;64
40267;22
40268;
40269;43
40270;
40271;24
40272;
40273;47
40274;54
40275;
40276;43
40277;48
40278;45
40279;41
40280;54
40281;42
40282;
40283;
40284;44
40285;52
40286;38
40287;42
40288;15
40289;
40290;
40291;
40292;
40293;58
40294;67
40295;
40296;
40297;
40298;
40299;
40300;
40301;43
40302;47
40303;50
40304;26
40305;
40306;41
40307;70
40308;
40309;
40310;
40311;64
40312;
40313;0
40314;27
40315;57
40316;59
40317;56
40318;
40319;
40320;
40321;
40322;
40323;
40324;64
40325;35
40326;31
40327;60
40328;52
40329;
40330;
40331;
40332;32
40333;
40334;34
40335;40
40336;36
40337;34
40338;41
40339;
40340;58
40341;24
40342;46
40343;
40344;34
40345;56
40346;40
40347;50
40348;
40349;
40350;
40351;
40352;
40353;
40354;
40355;64
40356;39
40357;58
40358;
40359;41
40360;
40361;50
40362;
40363;
40364;57
40365;
40366;21
40367;34
40368;26
40369;32
40370;24
40371;
40372;32
40373;42
40374;29
40375;
40376;27
40377;15
40378;
40379;20
40380;48
40381;69
40382;42
40383;37
40384;
40385;31
40386;31
40387;
40388;
40389;22
40390;
40391;
40392;
40393;27
40394;
40395;32
40396;
40397;
40398;
40399;37
40400;
40401;
40402;
40403;75
40404;29
40405;
40406;
40407;37
40408;
40409;37
40410;
40411;51
40412;23
40413;17
40414;
40415;34
40416;
40417;
40418;54
40419;
40420;24
40421;
40422;
40423;
40424;29
40425;32
40426;
40427;74
40428;
40429;
40430;
40431;
40432;37
40433;52
40434;44
40435;24
40436;
40437;21
40438;28
40439;46
40440;25
40441;25
40442;38
40443;
40444;36
40445;
40446;
40447;
40448;30
40449;20
40450;
40451;
40452;
40453;20
40454;
40455;
40456;30
40457;
40458;50
40459;
40460;
40461;17
40462;46
40463;
40464;62
40465;19
40466;34
40467;24
40468;
40469;32
40470;52
40471;39
40472;29
40473;17
40474;22
40475;36
40476;
40477;
40478;24
40479;15
40480;
40481;
40482;34
40483;
40484;37
40485;
40486;26
40487;
40488;
40489;38
40490;
40491;
40492;29
40493;19
40494;26
40495;
40496;23
40497;28
40498;41
40499;
40500;27
40501;24
40502;
40503;
40504;
40505;
40506;31
40507;0
40508;29
40509;27
40510;45
40511;40
40512;
40513;29
40514;30
40515;
40516;34
40517;28
40518;
40519;27
40520;75
40521;
40522;
40523;
40524;27
40525;46
40526;
40527;23
40528;
40529;38
40530;37
40531;26
40532;
40533;
40534;
40535;19
40536;58
40537;24
40538;
40539;24
40540;15
40541;
40542;
40543;
40544;
40545;61
40546;
40547;47
40548;
40549;62
40550;
40551;
40552;
40553;
40554;35
40555;
40556;54
40557;
40558;
40559;
40560;17
40561;
40562;26
40563;
40564;30
40565;33
40566;
40567;20
40568;30
40569;47
40570;21
40571;18
40572;47
40573;
40574;51
40575;
40576;31
40577;39
40578;
40579;
40580;
40581;49
40582;
40583;
40584;32
40585;
40586;33
40587;28
40588;24
40589;
40590;42
40591;
40592;41
40593;0
40594;34
40595;31
40596;18
40597;26
40598;24
40599;
40600;40
40601;41
40602;37
40603;37
40604;27
40605;71
40606;39
40607;18
40608;
40609;34
40610;
40611;44
40612;25
40613;
40614;
40615;25
40616;32
40617;42
40618;57
40619;32
40620;53
40621;51
40622;32
40623;
40624;27
40625;54
40626;54
40627;29
40628;22
40629;31
40630;
40631;
40632;
40633;
40634;
40635;22
40636;
40637;19
40638;17
40639;
40640;39
40641;
40642;
40643;
40644;34
40645;69
40646;26
40647;40
40648;65
40649;34
40650;19
40651;41
40652;
40653;33
40654;
40655;45
40656;
40657;
40658;34
40659;13
40660;
40661;51
40662;27
40663;26
40664;27
40665;52
40666;
40667;
40668;35
40669;
40670;
40671; united kingdom
40672;
40673;30
40674;55
40675;
40676;
40677;34
40678;37
40679;31
40680;
40681;
40682;25
40683;39
40684;
40685;
40686;47
40687;38
40688;
40689;
40690;49
40691;26
40692;26
40693;76
40694;
40695;
40696;
40697;41
40698;
40699;23
40700;
40701;
40702;35
40703;28
40704;
40705;
40706;31
40707;66
40708;52
40709;24
40710;
40711;54
40712;
40713;20
40714;33
40715;27
40716;44
40717;27
40718;
40719;27
40720;45
40721;24
40722;
40723;
40724;
40725;25
40726;28
40727;
40728;
40729;29
40730;27
40731;
40732;
40733;28
40734;15
40735;
40736;38
40737;
40738;44
40739;
40740;32
40741;
40742;39
40743;32
40744;
40745;50
40746;30
40747;39
40748;29
40749;
40750;21
40751;19
40752;58
40753;
40754;18
40755; netherlands
40756;
40757;68
40758;
40759;24
40760;
40761;13
40762;35
40763;30
40764;57
40765;20
40766;23
40767;45
40768;34
40769;30
40770;48
40771;
40772;49
40773;
40774;47
40775;15
40776;13
40777;16
40778;
40779;
40780;51
40781;49
40782;
40783;23
40784;
40785;
40786;
40787;60
40788;16
40789;26
40790;21
40791;
40792;44
40793;54
40794;48
40795;
40796;
40797;
